ISO3,CTSCode,Year,Measurements
JOR,ECCS,1965,-0.003
KEN,ECCS,1965,-0.303
KIR,ECCS,1965,-0.336
PRK,ECCS,1965,-0.207
KOR,ECCS,1965,-0.165
KWT,ECCS,1965,0.089
LAO,ECCS,1965,-0.169
LBN,ECCS,1965,-0.076
LSO,ECCS,1965,-0.083
LBR,ECCS,1965,-0.259
LBY,ECCS,1965,-0.076
LIE,ECCS,1965,-0.837
MDG,ECCS,1965,-0.551
MWI,ECCS,1965,-0.513
MYS,ECCS,1965,-0.241
MLI,ECCS,1965,-0.315
MLT,ECCS,1965,-0.204
MTQ,ECCS,1965,-0.337
MRT,ECCS,1965,-0.506
MUS,ECCS,1965,-0.109
MYT,ECCS,1965,-0.499
MEX,ECCS,1965,-0.081
MCO,ECCS,1965,-0.446
MNG,ECCS,1965,0.855
MSR,ECCS,1965,-0.378
MAR,ECCS,1965,-0.278
MOZ,ECCS,1965,-0.562
MMR,ECCS,1965,-0.317
NPL,ECCS,1965,-0.403
NLD,ECCS,1965,-0.73
NCL,ECCS,1965,-0.751
NZL,ECCS,1965,-0.451
NIC,ECCS,1965,-0.266
NER,ECCS,1965,-0.039
NGA,ECCS,1965,-0.058
NIU,ECCS,1965,-0.539
NFK,ECCS,1965,-0.452
NOR,ECCS,1965,-0.259
OMN,ECCS,1965,-0.106
PAK,ECCS,1965,-0.258
PAN,ECCS,1965,-0.265
PNG,ECCS,1965,-0.525
PRY,ECCS,1965,-0.077
PER,ECCS,1965,0.162
PHL,ECCS,1965,-0.29
PCN,ECCS,1965,0.235
POL,ECCS,1965,-1.064
PRT,ECCS,1965,-0.219
PRI,ECCS,1965,-0.368
QAT,ECCS,1965,0.269
ROU,ECCS,1965,-0.665
RWA,ECCS,1965,-0.244
SPM,ECCS,1965,-0.502
WSM,ECCS,1965,-0.311
SMR,ECCS,1965,-0.404
STP,ECCS,1965,-0.093
SAU,ECCS,1965,0.152
SEN,ECCS,1965,-0.455
SYC,ECCS,1965,-0.563
SLE,ECCS,1965,-0.293
SLB,ECCS,1965,-0.501
SOM,ECCS,1965,-0.381
ZAF,ECCS,1965,-0.016
ESP,ECCS,1965,-0.184
LKA,ECCS,1965,-0.114
KNA,ECCS,1965,-0.378
LCA,ECCS,1965,-0.235
VCT,ECCS,1965,-0.161
SUR,ECCS,1965,-0.055
SJM,ECCS,1965,-0.159
SWE,ECCS,1965,-0.223
CHE,ECCS,1965,-0.786
SYR,ECCS,1965,-0.172
TWN,ECCS,1965,-0.171
TZA,ECCS,1965,-0.204
THA,ECCS,1965,-0.222
TGO,ECCS,1965,-0.091
TKL,ECCS,1965,-0.118
TON,ECCS,1965,-0.612
TTO,ECCS,1965,-0.146
TUN,ECCS,1965,-0.124
TCA,ECCS,1965,-0.312
TUV,ECCS,1965,-0.318
UGA,ECCS,1965,-0.11
ARE,ECCS,1965,0.157
GBR,ECCS,1965,-0.576
USA,ECCS,1965,-0.358
VIR,ECCS,1965,-0.304
URY,ECCS,1965,0.185
VUT,ECCS,1965,-0.517
VEN,ECCS,1965,-0.163
VNM,ECCS,1965,-0.02
WLF,ECCS,1965,-0.408
PSE,ECCS,1965,-0.034
ESH,ECCS,1965,-0.305
YEM,ECCS,1965,-0.591
ZMB,ECCS,1965,-0.39
ZWE,ECCS,1965,-0.471
AFG,ECCS,1966,0.239
ALB,ECCS,1966,0.565
DZA,ECCS,1966,0.424
ASM,ECCS,1966,0.21
AND,ECCS,1966,0.395
AGO,ECCS,1966,0.177
AIA,ECCS,1966,0.08
ATG,ECCS,1966,0.216
ARG,ECCS,1966,-0.178
ABW,ECCS,1966,0.212
AUS,ECCS,1966,-0.255
AUT,ECCS,1966,0.606
BHS,ECCS,1966,-0.193
BHR,ECCS,1966,0.516
BGD,ECCS,1966,0.312
BRB,ECCS,1966,-0.025
BLZ,ECCS,1966,-0.254
BEN,ECCS,1966,-0.018
BTN,ECCS,1966,0.134
BOL,ECCS,1966,-0.104
BWA,ECCS,1966,0.437
BRA,ECCS,1966,0.03
VGB,ECCS,1966,-0.056
BRN,ECCS,1966,0.161
BGR,ECCS,1966,1.141
BFA,ECCS,1966,-0.154
BDI,ECCS,1966,0.074
CPV,ECCS,1966,0.302
KHM,ECCS,1966,0.425
CMR,ECCS,1966,-0.005
CAN,ECCS,1966,-0.161
CYM,ECCS,1966,-0.269
CAF,ECCS,1966,0.03
TCD,ECCS,1966,-0.011
CHL,ECCS,1966,-0.195
HKG,ECCS,1966,0.642
MAC,ECCS,1966,0.642
CHN,ECCS,1966,0.179
COL,ECCS,1966,0.115
COM,ECCS,1966,0.081
COD,ECCS,1966,0.116
COG,ECCS,1966,0.112
COK,ECCS,1966,0.006
CRI,ECCS,1966,0.246
CUB,ECCS,1966,-0.277
CYP,ECCS,1966,0.648
DNK,ECCS,1966,-0.51
DJI,ECCS,1966,0.054
DMA,ECCS,1966,0.216
DOM,ECCS,1966,-0.004
ECU,ECCS,1966,0.11
EGY,ECCS,1966,0.457
SLV,ECCS,1966,0.089
GNQ,ECCS,1966,0.143
SWZ,ECCS,1966,0.333
FLK,ECCS,1966,-0.606
FRO,ECCS,1966,-0.393
FJI,ECCS,1966,-0.235
FIN,ECCS,1966,-1.799
FRA,ECCS,1966,0.423
PYF,ECCS,1966,0.035
GAB,ECCS,1966,0.17
GMB,ECCS,1966,-0.091
DEU,ECCS,1966,0.405
GHA,ECCS,1966,0.085
GIB,ECCS,1966,0.23
GRC,ECCS,1966,0.789
GRL,ECCS,1966,-0.168
GRD,ECCS,1966,0.139
GLP,ECCS,1966,0.148
GTM,ECCS,1966,-0.086
GUF,ECCS,1966,0.108
GIN,ECCS,1966,-0.024
GNB,ECCS,1966,-0.052
GUY,ECCS,1966,0.252
HTI,ECCS,1966,0.02
VAT,ECCS,1966,0.243
HND,ECCS,1966,0.051
HUN,ECCS,1966,0.761
ISL,ECCS,1966,-0.575
IND,ECCS,1966,0.32
IDN,ECCS,1966,0.016
IRN,ECCS,1966,0.755
IRQ,ECCS,1966,0.997
IRL,ECCS,1966,-0.039
IMN,ECCS,1966,-0.109
ISR,ECCS,1966,0.602
ITA,ECCS,1966,0.304
JAM,ECCS,1966,-0.008
JPN,ECCS,1966,0.018
JOR,ECCS,1966,0.735
KEN,ECCS,1966,0.073
KIR,ECCS,1966,-0.004
PRK,ECCS,1966,-0.063
KOR,ECCS,1966,0.111
KWT,ECCS,1966,0.827
LAO,ECCS,1966,0.464
LBN,ECCS,1966,0.674
LSO,ECCS,1966,0.235
LBR,ECCS,1966,0.053
LBY,ECCS,1966,0.298
LIE,ECCS,1966,0.413
MDG,ECCS,1966,-0.004
MWI,ECCS,1966,0.167
MYS,ECCS,1966,0.133
MDV,ECCS,1966,0.424
MLI,ECCS,1966,-0.005
MLT,ECCS,1966,0.174
MTQ,ECCS,1966,0.169
MRT,ECCS,1966,0.133
MUS,ECCS,1966,0.079
MYT,ECCS,1966,0.112
MEX,ECCS,1966,-0.254
MCO,ECCS,1966,0.225
MNG,ECCS,1966,0.371
MSR,ECCS,1966,0.216
MAR,ECCS,1966,0.451
MOZ,ECCS,1966,0.16
MMR,ECCS,1966,0.391
NRU,ECCS,1966,-0.339
NPL,ECCS,1966,0.27
NLD,ECCS,1966,0.27
NCL,ECCS,1966,-0.581
NZL,ECCS,1966,-0.214
NIC,ECCS,1966,0.248
NER,ECCS,1966,-0.13
NGA,ECCS,1966,-0.092
NIU,ECCS,1966,-0.427
NFK,ECCS,1966,-0.265
NOR,ECCS,1966,-1.634
OMN,ECCS,1966,0.309
PAK,ECCS,1966,-0.121
PAN,ECCS,1966,0.069
PNG,ECCS,1966,-0.142
PRY,ECCS,1966,-0.077
PER,ECCS,1966,0.063
PHL,ECCS,1966,0.171
PCN,ECCS,1966,-0.481
POL,ECCS,1966,0.554
PRT,ECCS,1966,0.29
PRI,ECCS,1966,-0.055
QAT,ECCS,1966,0.33
ROU,ECCS,1966,1.064
RWA,ECCS,1966,0.083
SPM,ECCS,1966,0.129
WSM,ECCS,1966,0.085
SMR,ECCS,1966,0.396
STP,ECCS,1966,0.235
SAU,ECCS,1966,0.645
SEN,ECCS,1966,-0.082
SYC,ECCS,1966,0.041
SLE,ECCS,1966,-0.018
SLB,ECCS,1966,-0.163
SOM,ECCS,1966,0.177
ZAF,ECCS,1966,0.251
ESP,ECCS,1966,0.407
LKA,ECCS,1966,0.24
KNA,ECCS,1966,0.216
LCA,ECCS,1966,0.117
VCT,ECCS,1966,0.14
SUR,ECCS,1966,0.122
SJM,ECCS,1966,-2.357
SWE,ECCS,1966,-1.668
CHE,ECCS,1966,0.471
SYR,ECCS,1966,0.924
TWN,ECCS,1966,0.263
TZA,ECCS,1966,0.09
THA,ECCS,1966,0.411
TLS,ECCS,1966,0.118
TGO,ECCS,1966,0.059
TKL,ECCS,1966,0.017
TON,ECCS,1966,-0.416
TTO,ECCS,1966,0.156
TUN,ECCS,1966,0.577
TCA,ECCS,1966,0.254
TUV,ECCS,1966,0.0
UGA,ECCS,1966,0.018
ARE,ECCS,1966,0.224
GBR,ECCS,1966,-0.14
USA,ECCS,1966,-0.212
VIR,ECCS,1966,-0.055
URY,ECCS,1966,-0.412
VUT,ECCS,1966,-0.203
VEN,ECCS,1966,0.205
VNM,ECCS,1966,0.486
WLF,ECCS,1966,0.051
PSE,ECCS,1966,0.595
ESH,ECCS,1966,0.314
YEM,ECCS,1966,0.119
ZMB,ECCS,1966,0.317
ZWE,ECCS,1966,0.212
AFG,ECCS,1967,-0.355
ALB,ECCS,1967,-0.071
DZA,ECCS,1967,0.0
ASM,ECCS,1967,-0.339
AND,ECCS,1967,0.614
AGO,ECCS,1967,-0.082
AIA,ECCS,1967,-0.207
ATG,ECCS,1967,-0.087
ARG,ECCS,1967,-0.01
ABW,ECCS,1967,-0.351
AUS,ECCS,1967,-0.096
AUT,ECCS,1967,0.682
BHS,ECCS,1967,-0.172
BHR,ECCS,1967,-0.381
BGD,ECCS,1967,-0.211
BRB,ECCS,1967,-0.107
BLZ,ECCS,1967,-0.369
BEN,ECCS,1967,-0.257
BTN,ECCS,1967,-0.379
BOL,ECCS,1967,0.3
BWA,ECCS,1967,-0.442
BRA,ECCS,1967,0.083
VGB,ECCS,1967,-0.326
BRN,ECCS,1967,-0.109
BGR,ECCS,1967,0.016
BFA,ECCS,1967,-0.197
BDI,ECCS,1967,-0.185
CPV,ECCS,1967,-0.037
KHM,ECCS,1967,-0.126
CMR,ECCS,1967,-0.114
CAN,ECCS,1967,-0.46
CYM,ECCS,1967,-0.375
CAF,ECCS,1967,-0.29
TCD,ECCS,1967,-0.381
CHL,ECCS,1967,-0.177
HKG,ECCS,1967,0.047
MAC,ECCS,1967,0.047
CHN,ECCS,1967,-0.285
COL,ECCS,1967,-0.282
COM,ECCS,1967,0.177
COD,ECCS,1967,-0.121
COG,ECCS,1967,-0.129
COK,ECCS,1967,-0.359
CUB,ECCS,1967,-0.267
CYP,ECCS,1967,-0.771
DNK,ECCS,1967,0.824
DJI,ECCS,1967,-0.417
DMA,ECCS,1967,-0.087
DOM,ECCS,1967,-0.239
ECU,ECCS,1967,-0.41
EGY,ECCS,1967,-0.68
SLV,ECCS,1967,-0.488
GNQ,ECCS,1967,-0.048
SWZ,ECCS,1967,-0.261
FLK,ECCS,1967,0.011
FRO,ECCS,1967,-0.121
FJI,ECCS,1967,-0.239
FIN,ECCS,1967,1.092
FRA,ECCS,1967,0.497
PYF,ECCS,1967,-0.324
GAB,ECCS,1967,-0.095
GMB,ECCS,1967,-0.389
DEU,ECCS,1967,0.868
GHA,ECCS,1967,-0.197
GIB,ECCS,1967,-0.125
GRC,ECCS,1967,-0.196
GRL,ECCS,1967,-0.417
GRD,ECCS,1967,-0.131
GLP,ECCS,1967,-0.147
GTM,ECCS,1967,-0.396
GUF,ECCS,1967,-0.16
GIN,ECCS,1967,-0.241
GNB,ECCS,1967,-0.282
GUY,ECCS,1967,-0.131
HTI,ECCS,1967,-0.202
VAT,ECCS,1967,0.142
HND,ECCS,1967,-0.322
HUN,ECCS,1967,0.601
ISL,ECCS,1967,-0.678
IND,ECCS,1967,-0.201
IDN,ECCS,1967,-0.136
IRN,ECCS,1967,-0.287
IRQ,ECCS,1967,-0.809
IRL,ECCS,1967,-0.014
IMN,ECCS,1967,0.098
ISR,ECCS,1967,-0.928
ITA,ECCS,1967,0.297
JAM,ECCS,1967,-0.199
JPN,ECCS,1967,0.034
JOR,ECCS,1967,-1.052
KEN,ECCS,1967,-0.048
KIR,ECCS,1967,-0.027
PRK,ECCS,1967,0.166
KOR,ECCS,1967,0.18
KWT,ECCS,1967,-0.641
LAO,ECCS,1967,-0.102
LBN,ECCS,1967,-0.95
LSO,ECCS,1967,-0.107
LBR,ECCS,1967,-0.143
LBY,ECCS,1967,-0.541
LIE,ECCS,1967,0.552
MDG,ECCS,1967,0.33
MWI,ECCS,1967,0.086
MYS,ECCS,1967,-0.14
MDV,ECCS,1967,-0.041
MLI,ECCS,1967,-0.132
MLT,ECCS,1967,0.16
MTQ,ECCS,1967,-0.09
MRT,ECCS,1967,-0.222
MUS,ECCS,1967,0.217
MYT,ECCS,1967,0.182
MEX,ECCS,1967,-0.117
MCO,ECCS,1967,0.442
MNG,ECCS,1967,-0.446
MSR,ECCS,1967,-0.087
MAR,ECCS,1967,-0.023
MOZ,ECCS,1967,0.129
MMR,ECCS,1967,-0.047
NPL,ECCS,1967,-0.281
NLD,ECCS,1967,0.755
NCL,ECCS,1967,0.093
NZL,ECCS,1967,-0.157
NIC,ECCS,1967,-0.326
NER,ECCS,1967,-0.395
NGA,ECCS,1967,-0.323
NIU,ECCS,1967,-0.281
NFK,ECCS,1967,0.201
NOR,ECCS,1967,0.565
OMN,ECCS,1967,0.024
PAK,ECCS,1967,-0.299
PAN,ECCS,1967,-0.255
PNG,ECCS,1967,-0.252
PRY,ECCS,1967,0.476
PER,ECCS,1967,-0.271
PHL,ECCS,1967,-0.154
PCN,ECCS,1967,0.392
POL,ECCS,1967,1.138
PRT,ECCS,1967,-0.043
PRI,ECCS,1967,-0.261
QAT,ECCS,1967,-0.343
ROU,ECCS,1967,0.294
RWA,ECCS,1967,-0.18
SPM,ECCS,1967,0.223
WSM,ECCS,1967,-0.3
SMR,ECCS,1967,0.383
STP,ECCS,1967,-0.06
SAU,ECCS,1967,-0.704
SEN,ECCS,1967,-0.435
SYC,ECCS,1967,0.002
SLE,ECCS,1967,-0.138
SLB,ECCS,1967,-0.175
SOM,ECCS,1967,-0.102
ZAF,ECCS,1967,-0.073
ESP,ECCS,1967,0.153
LKA,ECCS,1967,-0.069
KNA,ECCS,1967,-0.087
LCA,ECCS,1967,-0.11
VCT,ECCS,1967,-0.132
SUR,ECCS,1967,-0.16
SJM,ECCS,1967,-0.134
SWE,ECCS,1967,0.832
CHE,ECCS,1967,0.561
SYR,ECCS,1967,-1.024
TWN,ECCS,1967,0.059
TZA,ECCS,1967,0.046
THA,ECCS,1967,-0.051
TLS,ECCS,1967,-0.391
TGO,ECCS,1967,-0.231
TKL,ECCS,1967,-0.299
TON,ECCS,1967,-0.211
TTO,ECCS,1967,-0.111
TUN,ECCS,1967,0.075
TUV,ECCS,1967,-0.24
UGA,ECCS,1967,-0.064
ARE,ECCS,1967,-0.128
GBR,ECCS,1967,0.217
USA,ECCS,1967,0.078
VIR,ECCS,1967,-0.313
URY,ECCS,1967,0.016
VUT,ECCS,1967,-0.171
VEN,ECCS,1967,-0.249
VNM,ECCS,1967,-0.128
WLF,ECCS,1967,-0.252
PSE,ECCS,1967,-0.935
ESH,ECCS,1967,-0.015
YEM,ECCS,1967,-0.227
ZMB,ECCS,1967,-0.018
ZWE,ECCS,1967,-0.055
AFG,ECCS,1968,-0.402
ALB,ECCS,1968,0.085
DZA,ECCS,1968,-0.065
ASM,ECCS,1968,-0.164
AND,ECCS,1968,-0.02
AGO,ECCS,1968,-0.193
AIA,ECCS,1968,-0.161
ATG,ECCS,1968,-0.196
ARG,ECCS,1968,0.452
ABW,ECCS,1968,-0.139
AUS,ECCS,1968,-0.215
AUT,ECCS,1968,0.217
BHS,ECCS,1968,-0.312
BHR,ECCS,1968,-0.464
BGD,ECCS,1968,-0.224
BRB,ECCS,1968,-0.197
BLZ,ECCS,1968,-0.258
BEN,ECCS,1968,-0.1
BTN,ECCS,1968,-0.465
BOL,ECCS,1968,-0.077
BWA,ECCS,1968,-0.17
BRA,ECCS,1968,-0.403
VGB,ECCS,1968,-0.127
BRN,ECCS,1968,-0.184
BGR,ECCS,1968,0.417
BFA,ECCS,1968,-0.206
BDI,ECCS,1968,-0.207
CPV,ECCS,1968,-0.342
KHM,ECCS,1968,-0.163
CMR,ECCS,1968,-0.088
CAN,ECCS,1968,0.474
CYM,ECCS,1968,-0.504
CAF,ECCS,1968,-0.205
TCD,ECCS,1968,-0.173
CHL,ECCS,1968,0.314
HKG,ECCS,1968,-0.649
MAC,ECCS,1968,-0.649
CHN,ECCS,1968,-0.411
COL,ECCS,1968,-0.235
COM,ECCS,1968,-0.43
COD,ECCS,1968,-0.164
COG,ECCS,1968,-0.096
COK,ECCS,1968,-0.373
CUB,ECCS,1968,-0.356
CYP,ECCS,1968,-0.027
DNK,ECCS,1968,0.27
DJI,ECCS,1968,-0.462
DMA,ECCS,1968,-0.194
DOM,ECCS,1968,-0.269
ECU,ECCS,1968,-0.364
EGY,ECCS,1968,-0.131
SLV,ECCS,1968,-0.342
GNQ,ECCS,1968,-0.045
SWZ,ECCS,1968,-0.385
FLK,ECCS,1968,0.286
FRO,ECCS,1968,-0.251
FJI,ECCS,1968,-0.058
FIN,ECCS,1968,-1.629
FRA,ECCS,1968,-0.077
PYF,ECCS,1968,-0.569
GAB,ECCS,1968,-0.098
GMB,ECCS,1968,-0.555
DEU,ECCS,1968,0.204
GHA,ECCS,1968,-0.104
GIB,ECCS,1968,0.004
GRC,ECCS,1968,0.189
GRL,ECCS,1968,-0.276
GRD,ECCS,1968,-0.146
GLP,ECCS,1968,-0.178
GTM,ECCS,1968,-0.359
GUF,ECCS,1968,-0.156
GIN,ECCS,1968,-0.191
GNB,ECCS,1968,-0.447
GUY,ECCS,1968,-0.3
HTI,ECCS,1968,-0.175
VAT,ECCS,1968,0.03
HND,ECCS,1968,-0.304
HUN,ECCS,1968,0.388
ISL,ECCS,1968,-0.722
IND,ECCS,1968,-0.188
IDN,ECCS,1968,-0.055
IRN,ECCS,1968,-0.275
IRQ,ECCS,1968,-0.242
IRL,ECCS,1968,0.063
IMN,ECCS,1968,0.027
ISR,ECCS,1968,-0.118
ITA,ECCS,1968,0.012
JAM,ECCS,1968,-0.122
JPN,ECCS,1968,-0.496
JOR,ECCS,1968,-0.136
KEN,ECCS,1968,-0.633
KIR,ECCS,1968,-0.003
PRK,ECCS,1968,-0.467
KOR,ECCS,1968,-0.669
KWT,ECCS,1968,-0.278
LAO,ECCS,1968,-0.115
LBN,ECCS,1968,-0.093
LSO,ECCS,1968,-0.367
LBR,ECCS,1968,-0.071
LBY,ECCS,1968,0.003
LIE,ECCS,1968,0.018
MDG,ECCS,1968,-0.421
MWI,ECCS,1968,-0.263
MYS,ECCS,1968,-0.104
MDV,ECCS,1968,-0.149
MLI,ECCS,1968,-0.288
MLT,ECCS,1968,0.008
MTQ,ECCS,1968,-0.197
MRT,ECCS,1968,-0.468
MUS,ECCS,1968,-0.183
MYT,ECCS,1968,-0.455
MEX,ECCS,1968,-0.433
MCO,ECCS,1968,0.005
MNG,ECCS,1968,-0.789
MSR,ECCS,1968,-0.196
MAR,ECCS,1968,-0.166
MOZ,ECCS,1968,-0.348
MMR,ECCS,1968,-0.164
NPL,ECCS,1968,-0.422
NLD,ECCS,1968,0.157
NCL,ECCS,1968,-0.365
NZL,ECCS,1968,-0.059
NIC,ECCS,1968,-0.244
NER,ECCS,1968,-0.048
NGA,ECCS,1968,-0.045
NIU,ECCS,1968,-0.12
NFK,ECCS,1968,-0.005
NOR,ECCS,1968,-0.931
OMN,ECCS,1968,-0.679
PAK,ECCS,1968,-0.445
PAN,ECCS,1968,-0.226
PNG,ECCS,1968,-0.109
PRY,ECCS,1968,-0.061
PER,ECCS,1968,-0.335
PHL,ECCS,1968,-0.123
PCN,ECCS,1968,-0.382
POL,ECCS,1968,0.462
PRT,ECCS,1968,0.021
PRI,ECCS,1968,-0.258
QAT,ECCS,1968,-0.627
ROU,ECCS,1968,0.445
RWA,ECCS,1968,-0.015
SPM,ECCS,1968,0.099
WSM,ECCS,1968,-0.227
SMR,ECCS,1968,-0.035
STP,ECCS,1968,-0.027
SAU,ECCS,1968,-0.437
SEN,ECCS,1968,-0.544
SYC,ECCS,1968,-0.178
SLE,ECCS,1968,-0.073
SLB,ECCS,1968,-0.178
SOM,ECCS,1968,-0.577
ZAF,ECCS,1968,-0.379
ESP,ECCS,1968,0.097
LKA,ECCS,1968,-0.052
KNA,ECCS,1968,-0.196
LCA,ECCS,1968,-0.179
VCT,ECCS,1968,-0.146
SUR,ECCS,1968,-0.266
SJM,ECCS,1968,-3.25
SWE,ECCS,1968,-0.929
CHE,ECCS,1968,-0.055
SYR,ECCS,1968,-0.193
TWN,ECCS,1968,-0.972
TZA,ECCS,1968,-0.467
THA,ECCS,1968,-0.113
TLS,ECCS,1968,0.003
TGO,ECCS,1968,-0.099
TKL,ECCS,1968,-0.212
TON,ECCS,1968,0.0
TTO,ECCS,1968,-0.18
TUN,ECCS,1968,0.091
TUV,ECCS,1968,-0.255
UGA,ECCS,1968,-0.254
ARE,ECCS,1968,-0.704
GBR,ECCS,1968,-0.073
USA,ECCS,1968,-0.078
VIR,ECCS,1968,-0.15
URY,ECCS,1968,0.384
VUT,ECCS,1968,-0.321
VEN,ECCS,1968,-0.195
VNM,ECCS,1968,-0.295
WLF,ECCS,1968,-0.092
PSE,ECCS,1968,-0.111
ESH,ECCS,1968,-0.378
YEM,ECCS,1968,-0.228
ZMB,ECCS,1968,-0.132
ZWE,ECCS,1968,0.086
AFG,ECCS,1969,-0.528
ALB,ECCS,1969,-0.009
DZA,ECCS,1969,0.275
ASM,ECCS,1969,0.153
AND,ECCS,1969,-0.172
AGO,ECCS,1969,0.183
AIA,ECCS,1969,0.397
ATG,ECCS,1969,0.359
ARG,ECCS,1969,0.263
ABW,ECCS,1969,0.502
AUS,ECCS,1969,0.107
AUT,ECCS,1969,-0.12
BHS,ECCS,1969,-0.128
BHR,ECCS,1969,0.553
BGD,ECCS,1969,0.018
BRB,ECCS,1969,0.495
BLZ,ECCS,1969,0.23
BEN,ECCS,1969,0.35
BTN,ECCS,1969,0.135
BOL,ECCS,1969,0.592
BWA,ECCS,1969,0.215
BRA,ECCS,1969,0.323
VGB,ECCS,1969,0.434
BRN,ECCS,1969,0.231
BGR,ECCS,1969,-0.489
BFA,ECCS,1969,0.566
BDI,ECCS,1969,0.215
CPV,ECCS,1969,0.943
KHM,ECCS,1969,0.444
CMR,ECCS,1969,0.227
CAN,ECCS,1969,-0.005
CYM,ECCS,1969,0.048
CAF,ECCS,1969,0.101
TCD,ECCS,1969,0.591
CHL,ECCS,1969,0.097
HKG,ECCS,1969,0.0
MAC,ECCS,1969,0.0
CHN,ECCS,1969,-0.216
COL,ECCS,1969,0.307
COM,ECCS,1969,0.221
COD,ECCS,1969,0.136
COG,ECCS,1969,0.125
COK,ECCS,1969,-0.041
CRI,ECCS,1969,0.091
CUB,ECCS,1969,-0.009
CYP,ECCS,1969,0.138
DNK,ECCS,1969,-0.133
DJI,ECCS,1969,0.223
DMA,ECCS,1969,0.361
DOM,ECCS,1969,0.318
ECU,ECCS,1969,0.415
EGY,ECCS,1969,0.43
SLV,ECCS,1969,0.263
GNQ,ECCS,1969,0.125
SWZ,ECCS,1969,0.469
FLK,ECCS,1969,-0.348
FRO,ECCS,1969,-0.346
FJI,ECCS,1969,-0.067
FIN,ECCS,1969,-0.475
FRA,ECCS,1969,0.017
PYF,ECCS,1969,0.29
GAB,ECCS,1969,0.152
GMB,ECCS,1969,0.81
DEU,ECCS,1969,-0.111
GHA,ECCS,1969,0.342
GIB,ECCS,1969,-0.336
GRC,ECCS,1969,-0.08
GRL,ECCS,1969,-0.08
GRD,ECCS,1969,0.478
GLP,ECCS,1969,0.379
GTM,ECCS,1969,0.393
GUF,ECCS,1969,0.474
GIN,ECCS,1969,0.432
GNB,ECCS,1969,0.704
GUY,ECCS,1969,0.434
HTI,ECCS,1969,0.152
VAT,ECCS,1969,0.005
HND,ECCS,1969,0.231
HUN,ECCS,1969,-0.274
ISL,ECCS,1969,-1.016
IND,ECCS,1969,0.354
IDN,ECCS,1969,0.165
IRN,ECCS,1969,-0.371
IRQ,ECCS,1969,0.273
IRL,ECCS,1969,-0.279
IMN,ECCS,1969,-0.297
ISR,ECCS,1969,0.238
ITA,ECCS,1969,-0.107
JAM,ECCS,1969,0.242
JPN,ECCS,1969,-0.043
JOR,ECCS,1969,0.376
KEN,ECCS,1969,0.076
KIR,ECCS,1969,0.371
PRK,ECCS,1969,-0.457
KOR,ECCS,1969,-0.28
KWT,ECCS,1969,0.385
LAO,ECCS,1969,0.518
LBN,ECCS,1969,0.221
LSO,ECCS,1969,0.503
LBR,ECCS,1969,0.16
LBY,ECCS,1969,0.806
LIE,ECCS,1969,-0.012
MDG,ECCS,1969,0.403
MWI,ECCS,1969,0.287
MYS,ECCS,1969,0.235
MDV,ECCS,1969,0.316
MLI,ECCS,1969,0.668
MLT,ECCS,1969,-0.079
MTQ,ECCS,1969,0.384
MRT,ECCS,1969,0.582
MUS,ECCS,1969,0.32
MYT,ECCS,1969,0.15
MEX,ECCS,1969,0.173
MCO,ECCS,1969,-0.243
MNG,ECCS,1969,-0.841
MSR,ECCS,1969,0.359
MAR,ECCS,1969,-0.035
MOZ,ECCS,1969,0.313
MMR,ECCS,1969,0.199
NPL,ECCS,1969,0.092
NLD,ECCS,1969,-0.006
NCL,ECCS,1969,-0.091
NZL,ECCS,1969,-0.377
NIC,ECCS,1969,0.134
NER,ECCS,1969,0.796
NGA,ECCS,1969,0.384
NFK,ECCS,1969,-0.365
NOR,ECCS,1969,-0.166
OMN,ECCS,1969,0.039
PAK,ECCS,1969,0.278
PAN,ECCS,1969,0.164
PNG,ECCS,1969,0.14
PRY,ECCS,1969,0.351
PER,ECCS,1969,0.47
PHL,ECCS,1969,0.118
PCN,ECCS,1969,-0.273
POL,ECCS,1969,-0.489
PRT,ECCS,1969,-0.355
PRI,ECCS,1969,0.428
QAT,ECCS,1969,0.603
ROU,ECCS,1969,-0.582
RWA,ECCS,1969,0.222
SPM,ECCS,1969,0.613
WSM,ECCS,1969,0.211
SMR,ECCS,1969,-0.12
STP,ECCS,1969,0.174
SAU,ECCS,1969,0.53
SEN,ECCS,1969,0.718
SYC,ECCS,1969,0.179
SLE,ECCS,1969,0.259
SLB,ECCS,1969,0.204
SOM,ECCS,1969,0.043
ZAF,ECCS,1969,0.289
ESP,ECCS,1969,-0.281
LKA,ECCS,1969,0.243
KNA,ECCS,1969,0.359
LCA,ECCS,1969,0.443
VCT,ECCS,1969,0.478
SUR,ECCS,1969,0.495
SJM,ECCS,1969,-1.74
SWE,ECCS,1969,-0.203
CHE,ECCS,1969,-0.074
SYR,ECCS,1969,0.158
TWN,ECCS,1969,-0.039
TZA,ECCS,1969,0.348
THA,ECCS,1969,0.467
TLS,ECCS,1969,0.143
TGO,ECCS,1969,0.317
TKL,ECCS,1969,0.114
TON,ECCS,1969,-0.215
TTO,ECCS,1969,0.492
TUN,ECCS,1969,0.058
TUV,ECCS,1969,0.205
UGA,ECCS,1969,0.121
ARE,ECCS,1969,0.447
GBR,ECCS,1969,-0.216
USA,ECCS,1969,-0.267
VIR,ECCS,1969,0.436
URY,ECCS,1969,0.155
